ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
56,233458930202284,0.000000e+00,8.967646e+01,MainSequence,NotARemnant,0.000000e+00,1.675583e+01,MainSequence,NotARemnant,5.550000e+04,5.410000e-01,
56,233458930202284,1.122362e+01,1.454503e+01,Remnant,BH,1.122362e+01,1.592308e+00,Remnant,NS_CCSN,nan,nan,SNBroken
57,983904052637853,0.000000e+00,2.287795e+01,MainSequence,NotARemnant,0.000000e+00,1.004660e+01,MainSequence,NotARemnant,4.350000e+02,6.340000e-01,
57,983904052637853,8.215010e+00,8.131346e+00,Remnant,BH,8.215010e+00,nan,Remnant,Empty,nan,nan,CPhase
58,183645651302147,0.000000e+00,2.754994e+01,MainSequence,NotARemnant,0.000000e+00,1.384921e+01,MainSequence,NotARemnant,4.290000e+01,2.400000e-01,
58,183645651302147,7.755676e+00,1.347397e+01,Remnant,BH,7.755676e+00,nan,Remnant,Empty,nan,nan,CPhase
59,176828666082463,0.000000e+00,4.970273e+01,MainSequence,NotARemnant,0.000000e+00,3.617946e+01,MainSequence,NotARemnant,6.760000e+03,5.030000e-01,
59,176828666082463,5.461993e+00,7.343113e+00,Remnant,BH,5.461993e+00,6.006526e+00,Remnant,BH,nan,nan,SNBroken
60,231858355611619,0.000000e+00,2.307437e+01,MainSequence,NotARemnant,0.000000e+00,1.782854e+01,MainSequence,NotARemnant,1.160000e+02,1.190000e-01,
60,231858355611619,8.154519e+00,1.065982e+01,Remnant,BH,8.154519e+00,nan,Remnant,Empty,nan,nan,CPhase
61,219169748011776,0.000000e+00,4.245207e+01,MainSequence,NotARemnant,0.000000e+00,1.871236e+01,MainSequence,NotARemnant,1.560000e+02,7.760000e-01,
61,219169748011776,6.791216e+00,1.235519e+00,Remnant,NS_CCSN,6.791216e+00,nan,Remnant,Empty,nan,nan,CPhase
62,711657225133092,0.000000e+00,5.215062e+01,MainSequence,NotARemnant,0.000000e+00,5.118579e+01,MainSequence,NotARemnant,1.270000e+04,6.770000e-02,
62,711657225133092,4.340360e+00,8.732104e+00,Remnant,BH,4.340360e+00,8.151135e+00,Remnant,BH,nan,nan,CPhase
63,284899030088275,0.000000e+00,2.350208e+01,MainSequence,NotARemnant,0.000000e+00,1.559203e+01,MainSequence,NotARemnant,4.440000e+03,2.370000e-02,
63,284899030088275,1.217316e+01,6.474490e+00,Remnant,BH,1.217316e+01,1.497896e+00,Remnant,NS_CCSN,nan,nan,CPhase
64,583963926173692,0.000000e+00,2.723190e+01,MainSequence,NotARemnant,0.000000e+00,2.508234e+01,MainSequence,NotARemnant,3.570000e+01,4.060000e-03,
64,583963926173692,6.311408e+00,1.365402e+01,Remnant,BH,6.311408e+00,nan,Remnant,Empty,nan,nan,CPhase
65,600056228750118,0.000000e+00,5.939082e+01,MainSequence,NotARemnant,0.000000e+00,3.684941e+01,MainSequence,NotARemnant,5.490000e+02,6.830000e-01,
65,600056228750118,4.850920e+00,1.407853e+01,Remnant,BH,4.850920e+00,nan,Remnant,Empty,nan,nan,Collision_Merger
66,540165461084017,0.000000e+00,5.026970e+01,MainSequence,NotARemnant,0.000000e+00,2.855094e+01,MainSequence,NotARemnant,1.280000e+03,5.170000e-01,
66,540165461084017,6.243118e+00,1.174692e+01,Remnant,BH,6.243118e+00,3.607562e+00,Remnant,BH,nan,nan,SNBroken
67,520086015922821,0.000000e+00,3.430896e+01,MainSequence,NotARemnant,0.000000e+00,2.134356e+01,MainSequence,NotARemnant,1.250000e+02,1.790000e-03,
67,520086015922821,5.724806e+00,1.569746e+01,Remnant,BH,5.724806e+00,nan,Remnant,Empty,nan,nan,CPhase
68,322248882592137,0.000000e+00,2.790289e+01,MainSequence,NotARemnant,0.000000e+00,1.813515e+01,MainSequence,NotARemnant,1.510000e+04,6.690000e-01,
68,322248882592137,1.007924e+01,8.943970e+00,Remnant,BH,1.007924e+01,2.213642e+00,Remnant,NS_CCSN,nan,nan,SNBroken
69,676089708141349,0.000000e+00,2.371245e+01,MainSequence,NotARemnant,0.000000e+00,1.653210e+01,MainSequence,NotARemnant,3.110000e+01,3.620000e-02,
69,676089708141349,7.484619e+00,5.114819e+00,Remnant,BH,7.484619e+00,nan,Remnant,Empty,nan,nan,CPhase
70,651875551704306,0.000000e+00,4.483149e+01,MainSequence,NotARemnant,0.000000e+00,1.967504e+01,MainSequence,NotARemnant,1.510000e+03,1.200000e-01,
70,651875551704306,9.214228e+00,7.308377e+00,Remnant,BH,9.214228e+00,3.224645e+00,Remnant,BH,nan,nan,CPhase
71,940628181716659,0.000000e+00,2.461873e+01,MainSequence,NotARemnant,0.000000e+00,5.017882e+00,MainSequence,NotARemnant,2.310000e+03,1.500000e-02,
71,940628181716659,1.072895e+02,7.222680e+00,Remnant,BH,1.072895e+02,8.114483e-01,Remnant,COWD,nan,nan,CPhase
72,146289914052520,0.000000e+00,3.201637e+01,MainSequence,NotARemnant,0.000000e+00,1.864046e+01,MainSequence,NotARemnant,6.690000e+02,1.330000e-01,
72,146289914052520,5.961356e+00,1.414460e+01,Remnant,BH,5.961356e+00,nan,Remnant,Empty,nan,nan,CPhase
73,994231756972363,0.000000e+00,3.187402e+01,MainSequence,NotARemnant,0.000000e+00,3.168189e+01,MainSequence,NotARemnant,1.480000e+02,2.300000e-01,
73,994231756972363,5.689542e+00,3.122293e+01,Remnant,BH,5.689542e+00,nan,Remnant,Empty,nan,nan,CPhase
74,670739903789056,0.000000e+00,3.386497e+01,MainSequence,NotARemnant,0.000000e+00,9.414628e+00,MainSequence,NotARemnant,3.810000e+02,3.540000e-01,
74,670739903789056,5.741490e+00,9.888969e+00,Remnant,BH,5.741490e+00,nan,Remnant,Empty,nan,nan,CPhase
75,366272141495014,0.000000e+00,2.698663e+01,MainSequence,NotARemnant,0.000000e+00,1.246389e+01,MainSequence,NotARemnant,7.930000e+03,2.030000e-02,
75,366272141495014,1.704210e+01,8.533261e+00,Remnant,BH,1.704210e+01,1.235519e+00,Remnant,NS_CCSN,nan,nan,CPhase
76,801695490715911,0.000000e+00,2.369949e+01,MainSequence,NotARemnant,0.000000e+00,2.487938e+00,MainSequence,NotARemnant,1.930000e+04,3.490000e-01,
76,801695490715911,8.209373e+02,6.612828e+00,Remnant,BH,8.209373e+02,4.305898e-01,Remnant,COWD,nan,nan,CPhase
77,930736731396697,0.000000e+00,2.236948e+01,MainSequence,NotARemnant,0.000000e+00,2.489938e+00,MainSequence,NotARemnant,1.030000e+03,7.910000e-01,
77,930736731396697,8.352557e+00,6.280338e+00,Remnant,BH,8.352557e+00,nan,Remnant,Empty,nan,nan,CPhase
78,594973657876797,0.000000e+00,9.405926e+01,MainSequence,NotARemnant,0.000000e+00,3.329457e+01,MainSequence,NotARemnant,8.160000e+01,3.950000e-01,
78,594973657876797,3.238630e+00,1.757889e+01,Remnant,BH,3.238630e+00,nan,Remnant,Empty,nan,nan,CPhase
79,553008965224642,0.000000e+00,5.909540e+01,MainSequence,NotARemnant,0.000000e+00,1.711939e+01,MainSequence,NotARemnant,3.310000e+01,3.380000e-02,
79,553008965224642,3.787190e+00,1.415399e+01,Remnant,BH,3.787190e+00,nan,Remnant,Empty,nan,nan,CPhase
80,200534743433819,0.000000e+00,4.021390e+01,MainSequence,NotARemnant,0.000000e+00,3.412977e+01,MainSequence,NotARemnant,1.670000e+02,6.470000e-03,
80,200534743433819,5.436396e+00,nan,Remnant,Empty,5.436396e+00,1.275361e+01,Remnant,BH,nan,nan,CPhase
81,221136048162713,0.000000e+00,1.446139e+02,MainSequence,NotARemnant,0.000000e+00,1.052648e+02,MainSequence,NotARemnant,5.980000e+04,6.320000e-01,
81,221136048162713,3.238901e+00,1.802819e+01,Remnant,BH,3.238901e+00,1.566986e+01,Remnant,BH,4.178518e+05,6.319970e-01,CPhase
82,333893700371275,0.000000e+00,4.100870e+01,MainSequence,NotARemnant,0.000000e+00,3.969747e+01,MainSequence,NotARemnant,3.340000e+01,5.300000e-03,
82,333893700371275,4.226420e+00,1.483688e+01,Remnant,BH,4.226420e+00,nan,Remnant,Empty,nan,nan,CPhase
83,672159850632264,0.000000e+00,2.247018e+01,MainSequence,NotARemnant,0.000000e+00,3.360914e+00,MainSequence,NotARemnant,6.980000e+01,3.560000e-01,
83,672159850632264,8.325285e+00,6.499794e+00,Remnant,BH,8.325285e+00,nan,Remnant,Empty,nan,nan,CPhase
84,331206094437892,0.000000e+00,3.391176e+01,MainSequence,NotARemnant,0.000000e+00,1.724624e+01,MainSequence,NotARemnant,3.410000e+01,1.300000e-01,
84,331206094437892,5.360758e+00,9.932986e+00,Remnant,BH,5.360758e+00,nan,Remnant,Empty,nan,nan,CPhase
85,796442697024803,0.000000e+00,4.032432e+01,MainSequence,NotARemnant,0.000000e+00,2.749710e+01,MainSequence,NotARemnant,7.250000e+04,2.380000e-01,
85,796442697024803,6.903586e+00,4.380897e+00,Remnant,BH,6.903586e+00,8.770434e+00,Remnant,BH,nan,nan,CPhase
86,233168010028975,0.000000e+00,2.653200e+01,MainSequence,NotARemnant,0.000000e+00,4.702889e+00,MainSequence,NotARemnant,3.400000e+02,4.480000e-01,
86,233168010028975,7.175120e+00,9.905078e+00,Remnant,BH,7.175120e+00,nan,Remnant,Empty,nan,nan,CPhase
87,753872748282434,0.000000e+00,2.245522e+01,MainSequence,NotARemnant,0.000000e+00,1.967804e+01,MainSequence,NotARemnant,1.830000e+02,6.680000e-01,
87,753872748282434,8.329341e+00,1.021667e+01,Remnant,BH,8.329341e+00,nan,Remnant,Empty,nan,nan,CPhase
88,768285379720027,0.000000e+00,4.558152e+01,MainSequence,NotARemnant,0.000000e+00,2.976430e+01,MainSequence,NotARemnant,4.250000e+01,1.340000e-01,
88,768285379720027,4.337687e+00,1.452555e+01,Remnant,BH,4.337687e+00,nan,Remnant,Empty,nan,nan,CPhase
89,890436490492993,0.000000e+00,3.668217e+01,MainSequence,NotARemnant,0.000000e+00,9.512626e+00,MainSequence,NotARemnant,3.250000e+02,2.000000e-01,
89,890436490492993,5.410595e+00,8.130224e+00,Remnant,BH,5.410595e+00,nan,Remnant,Empty,nan,nan,CPhase
90,558565908158825,0.000000e+00,2.742233e+01,MainSequence,NotARemnant,0.000000e+00,3.555910e+00,MainSequence,NotARemnant,6.340000e+01,1.720000e-01,
90,558565908158825,6.926988e+00,9.907119e+00,Remnant,BH,6.926988e+00,nan,Remnant,Empty,nan,nan,CPhase
